x,y,Hour,Weekday,mean,std,upper_threshold,lower_threshold,deviation_type
2025-03-20 04:00:00,0,4,3,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-03-20 05:00:00,0,5,3,0.13333333333333333,0.35186577527449836,0.83706488388233,-0.5703982172156634,Normal
2025-03-20 06:00:00,14,6,3,17.0,15.786069808536892,48.57213961707379,-14.572139617073784,Normal
2025-03-20 07:00:00,10,7,3,10.333333333333334,11.805971047777154,33.94527542888764,-13.278608762220975,Normal
2025-03-20 08:00:00,23,8,3,17.6875,17.734030374771926,53.15556074954385,-17.780560749543852,Normal
2025-03-20 09:00:00,63,9,3,31.5625,22.733143938605,77.02878787721,-13.90378787721,Normal
2025-03-20 10:00:00,85,10,3,60.4375,78.62397323123952,217.68544646247904,-96.81044646247904,Normal
2025-03-20 11:00:00,92,11,3,86.3529411764706,60.79981617619271,207.95257352885602,-35.24669117591482,Normal
2025-03-20 12:00:00,53,12,3,27.0625,27.586152927389733,82.23480585477947,-28.109805854779466,Normal
2025-03-20 13:00:00,46,13,3,43.529411764705884,34.7061191417645,112.94165004823489,-25.882826518823123,Normal
2025-03-20 14:00:00,66,14,3,31.529411764705884,25.698048678496058,82.925509121698,-19.86668559228623,Normal
2025-03-20 15:00:00,15,15,3,25.875,38.14861290619446,102.17222581238892,-50.422225812388916,Normal
2025-03-20 16:00:00,12,16,3,13.4375,12.780029994748315,38.99755998949663,-12.12255998949663,Normal
2025-03-20 17:00:00,32,17,3,9.125,11.615363389350618,32.35572677870124,-14.105726778701236,Normal
2025-03-20 18:00:00,39,18,3,19.1875,20.471830238973098,60.131160477946196,-21.756160477946196,Normal
2025-03-20 19:00:00,72,19,3,14.5625,18.9489445616372,52.4603891232744,-23.335389123274403,Above Normal
2025-03-20 20:00:00,0,20,3,4.764705882352941,7.344465703547688,19.453637289448316,-9.924225524742436,Normal
2025-03-20 21:00:00,0,21,3,0.11764705882352941,0.3321055820775357,0.7818582229786009,-0.546564105331542,Normal
2025-03-20 22:00:00,0,22,3,0.0625,0.24999999999999997,0.5625,-0.43749999999999994,Normal
2025-03-20 23:00:00,0,23,3,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-03-21 00:00:00,0,0,4,0.0,0.0,0.0,0.0,Normal
2025-03-21 01:00:00,0,1,4,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-03-21 02:00:00,0,2,4,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-03-21 03:00:00,0,3,4,0.0625,0.24999999999999997,0.5625,-0.43749999999999994,Normal
2025-03-21 04:00:00,0,4,4,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-03-21 05:00:00,1,5,4,0.13333333333333333,0.35186577527449836,0.83706488388233,-0.5703982172156634,Above Normal
2025-03-21 06:00:00,0,6,4,17.0,15.786069808536892,48.57213961707379,-14.572139617073784,Normal
2025-03-21 07:00:00,0,7,4,10.333333333333334,11.805971047777154,33.94527542888764,-13.278608762220975,Normal
2025-03-21 08:00:00,0,8,4,17.6875,17.734030374771926,53.15556074954385,-17.780560749543852,Normal
2025-03-21 09:00:00,0,9,4,31.5625,22.733143938605,77.02878787721,-13.90378787721,Normal
2025-03-21 10:00:00,0,10,4,60.4375,78.62397323123952,217.68544646247904,-96.81044646247904,Normal
2025-03-21 11:00:00,0,11,4,86.3529411764706,60.79981617619271,207.95257352885602,-35.24669117591482,Normal
2025-03-21 12:00:00,0,12,4,27.0625,27.586152927389733,82.23480585477947,-28.109805854779466,Normal
2025-03-21 13:00:00,0,13,4,43.529411764705884,34.7061191417645,112.94165004823489,-25.882826518823123,Normal
2025-03-21 14:00:00,0,14,4,31.529411764705884,25.698048678496058,82.925509121698,-19.86668559228623,Normal
2025-03-21 15:00:00,0,15,4,25.875,38.14861290619446,102.17222581238892,-50.422225812388916,Normal
2025-03-21 16:00:00,0,16,4,13.4375,12.780029994748315,38.99755998949663,-12.12255998949663,Normal
2025-03-21 17:00:00,0,17,4,9.125,11.615363389350618,32.35572677870124,-14.105726778701236,Normal
2025-03-21 18:00:00,0,18,4,19.1875,20.471830238973098,60.131160477946196,-21.756160477946196,Normal
2025-03-21 19:00:00,0,19,4,14.5625,18.9489445616372,52.4603891232744,-23.335389123274403,Normal
2025-03-21 20:00:00,0,20,4,4.764705882352941,7.344465703547688,19.453637289448316,-9.924225524742436,Normal
2025-03-21 21:00:00,0,21,4,0.11764705882352941,0.3321055820775357,0.7818582229786009,-0.546564105331542,Normal
2025-03-21 22:00:00,0,22,4,0.0625,0.24999999999999997,0.5625,-0.43749999999999994,Normal
2025-03-21 23:00:00,0,23,4,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-03-22 00:00:00,0,0,5,0.0,0.0,0.0,0.0,Normal
2025-03-22 01:00:00,0,1,5,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-03-22 02:00:00,0,2,5,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-03-22 03:00:00,0,3,5,0.0625,0.24999999999999997,0.5625,-0.43749999999999994,Normal
2025-03-22 04:00:00,0,4,5,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-03-22 05:00:00,0,5,5,0.13333333333333333,0.35186577527449836,0.83706488388233,-0.5703982172156634,Normal
2025-03-22 06:00:00,0,6,5,17.0,15.786069808536892,48.57213961707379,-14.572139617073784,Normal
2025-03-22 07:00:00,0,7,5,10.333333333333334,11.805971047777154,33.94527542888764,-13.278608762220975,Normal
2025-03-22 08:00:00,0,8,5,17.6875,17.734030374771926,53.15556074954385,-17.780560749543852,Normal
2025-03-22 09:00:00,0,9,5,31.5625,22.733143938605,77.02878787721,-13.90378787721,Normal
2025-03-22 10:00:00,0,10,5,60.4375,78.62397323123952,217.68544646247904,-96.81044646247904,Normal
2025-03-22 11:00:00,0,11,5,86.3529411764706,60.79981617619271,207.95257352885602,-35.24669117591482,Normal
2025-03-22 12:00:00,0,12,5,27.0625,27.586152927389733,82.23480585477947,-28.109805854779466,Normal
2025-03-22 13:00:00,1,13,5,43.529411764705884,34.7061191417645,112.94165004823489,-25.882826518823123,Normal
2025-03-22 14:00:00,0,14,5,31.529411764705884,25.698048678496058,82.925509121698,-19.86668559228623,Normal
2025-03-22 15:00:00,0,15,5,25.875,38.14861290619446,102.17222581238892,-50.422225812388916,Normal
2025-03-22 16:00:00,0,16,5,13.4375,12.780029994748315,38.99755998949663,-12.12255998949663,Normal
2025-03-22 17:00:00,0,17,5,9.125,11.615363389350618,32.35572677870124,-14.105726778701236,Normal
2025-03-22 18:00:00,0,18,5,19.1875,20.471830238973098,60.131160477946196,-21.756160477946196,Normal
2025-03-22 19:00:00,0,19,5,14.5625,18.9489445616372,52.4603891232744,-23.335389123274403,Normal
2025-03-22 20:00:00,0,20,5,4.764705882352941,7.344465703547688,19.453637289448316,-9.924225524742436,Normal
2025-03-22 21:00:00,0,21,5,0.11764705882352941,0.3321055820775357,0.7818582229786009,-0.546564105331542,Normal
2025-03-22 22:00:00,0,22,5,0.0625,0.24999999999999997,0.5625,-0.43749999999999994,Normal
2025-03-22 23:00:00,0,23,5,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-03-23 00:00:00,0,0,6,0.0,0.0,0.0,0.0,Normal
2025-03-23 01:00:00,0,1,6,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-03-23 02:00:00,0,2,6,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-03-23 03:00:00,0,3,6,0.0625,0.24999999999999997,0.5625,-0.43749999999999994,Normal
2025-03-23 04:00:00,0,4,6,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-03-23 05:00:00,0,5,6,0.13333333333333333,0.35186577527449836,0.83706488388233,-0.5703982172156634,Normal
2025-03-23 06:00:00,0,6,6,17.0,15.786069808536892,48.57213961707379,-14.572139617073784,Normal
2025-03-23 07:00:00,0,7,6,10.333333333333334,11.805971047777154,33.94527542888764,-13.278608762220975,Normal
2025-03-23 08:00:00,0,8,6,17.6875,17.734030374771926,53.15556074954385,-17.780560749543852,Normal
2025-03-23 09:00:00,0,9,6,31.5625,22.733143938605,77.02878787721,-13.90378787721,Normal
2025-03-23 10:00:00,0,10,6,60.4375,78.62397323123952,217.68544646247904,-96.81044646247904,Normal
2025-03-23 11:00:00,0,11,6,86.3529411764706,60.79981617619271,207.95257352885602,-35.24669117591482,Normal
2025-03-23 12:00:00,0,12,6,27.0625,27.586152927389733,82.23480585477947,-28.109805854779466,Normal
2025-03-23 13:00:00,0,13,6,43.529411764705884,34.7061191417645,112.94165004823489,-25.882826518823123,Normal
